transaction_id,transaction_time,card_id,merchant_id,amount,is_fraud
T3773,2025-01-03 13:36:00,C01317,M0376,46.11,0
T586,2025-01-03 13:49:00,C00482,M0032,78.32,0
T1943,2025-01-03 13:52:00,C01322,M0153,21.48,0
T6475,2025-01-03 14:00:00,C01760,M0100,41.24,0
T5174,2025-01-03 14:02:00,C01908,M0470,4.59,0
T1946,2025-01-03 14:06:00,C00619,M0256,7.5,0
T5923,2025-01-03 14:09:00,C01633,M0440,17.53,0
T3090,2025-01-03 14:24:00,C01840,M0250,14.21,0
T9575,2025-01-03 14:27:00,C01146,M0475,6.05,0
T4487,2025-01-03 14:28:00,C00953,M0298,59.09,0
T5329,2025-01-03 14:28:00,C00316,M0496,20.36,0
T163,2025-01-03 14:28:00,C00911,M0157,44.69,0
T7411,2025-01-03 14:29:00,C01999,M0009,13.12,1
T2444,2025-01-03 14:34:00,C01458,M0196,7.62,0
T1013,2025-01-03 14:36:00,C01785,M0267,12.41,0
T3082,2025-01-03 14:40:00,C01091,M0380,13.92,0
T4028,2025-01-03 14:45:00,C01602,M0316,7.45,1
T9861,2025-01-03 14:50:00,C00264,M0165,5.99,0
T8140,2025-01-03 14:51:00,C01840,M0480,57.38,0
T9654,2025-01-03 14:55:00,C00335,M0402,59.42,0
T6203,2025-01-03 14:55:00,C00168,M0107,8.06,0
T8071,2025-01-03 15:02:00,C01667,M0437,42.24,0
T5007,2025-01-03 15:03:00,C00045,M0433,16.84,0
T1049,2025-01-03 15:17:00,C00408,M0297,65.31,0
T863,2025-01-03 15:32:00,C00307,M0067,41.12,0
T3035,2025-01-03 15:48:00,C00720,M0393,27.44,0
T7230,2025-01-03 15:52:00,C00206,M0030,14.46,0
T3860,2025-01-03 15:52:00,C00530,M0251,121.45,0
T8275,2025-01-03 16:05:00,C01766,M0135,12.49,1
T4072,2025-01-03 16:09:00,C00763,M0387,63.56,0
T3589,2025-01-03 16:26:00,C01043,M0397,22.24,0
T7268,2025-01-03 16:40:00,C00880,M0142,39.08,0
T38,2025-01-03 16:50:00,C00892,M0245,8.24,0
T7707,2025-01-03 16:55:00,C01494,M0499,44.89,0
T5732,2025-01-03 17:56:00,C00183,M0268,12.53,0
T5302,2025-01-03 18:09:00,C01438,M0127,15.93,0
T1487,2025-01-03 18:12:00,C01963,M0118,61.53,0
T7814,2025-01-03 18:21:00,C00925,M0429,63.64,0
T8530,2025-01-03 18:25:00,C00636,M0396,19.3,0
T270,2025-01-03 18:27:00,C01951,M0466,3.19,0
T458,2025-01-03 18:40:00,C00444,M0046,24.61,0
T9864,2025-01-03 18:41:00,C00226,M0490,7.84,0
T5027,2025-01-03 18:46:00,C01143,M0170,16.37,1
T6366,2025-01-03 18:51:00,C01428,M0181,62.35,0
T329,2025-01-03 18:54:00,C01768,M0025,18.77,0
T4126,2025-01-03 18:57:00,C00977,M0262,23.1,0
T9441,2025-01-03 18:58:00,C01130,M0350,6.73,0
T973,2025-01-03 18:58:00,C00528,M0171,7.1,0
T9889,2025-01-03 18:59:00,C00792,M0405,21.61,0
T7021,2025-01-03 19:05:00,C00441,M0468,77.86,0
T7360,2025-01-03 19:22:00,C00211,M0115,26.27,0
T5520,2025-01-03 19:22:00,C00043,M0430,44.53,0
T8054,2025-01-03 19:35:00,C00490,M0057,9.11,0
T5517,2025-01-03 19:58:00,C00503,M0007,84.27,0
T1937,2025-01-03 20:34:00,C01278,M0375,23.77,0
T4056,2025-01-03 20:37:00,C00052,M0100,4.18,0
T4683,2025-01-03 20:51:00,C00058,M0389,15.91,0
T8501,2025-01-03 20:54:00,C01198,M0186,26.6,0
T2773,2025-01-03 20:55:00,C00784,M0419,23.84,0
T6462,2025-01-03 20:56:00,C00498,M0322,38.04,0
T6979,2025-01-03 20:57:00,C01522,M0094,11.53,0
T4124,2025-01-03 20:58:00,C00012,M0480,34.23,0
T7496,2025-01-03 21:01:00,C00192,M0389,19.99,0
T9846,2025-01-03 21:10:00,C01531,M0269,15.84,0
T6977,2025-01-03 21:10:00,C01128,M0456,31.02,0
T668,2025-01-03 21:18:00,C00035,M0354,13.42,0
T3965,2025-01-03 21:33:00,C01653,M0284,5.92,0
T3554,2025-01-03 22:13:00,C01237,M0195,6.87,0
T4347,2025-01-03 22:34:00,C00062,M0215,25.44,0
T6090,2025-01-03 22:39:00,C00827,M0024,17.78,0
T9841,2025-01-03 22:39:00,C01239,M0160,13.49,0
T2103,2025-01-03 22:55:00,C01910,M0492,50.89,0
T1237,2025-01-03 23:03:00,C00400,M0359,34.56,0
T5009,2025-01-03 23:38:00,C01694,M0281,3.95,0
T9563,2025-01-03 23:42:00,C00861,M0111,19.79,0
T9765,2025-01-03 23:51:00,C01607,M0028,5.32,0
T6425,2025-01-04 00:01:00,C00311,M0149,48.09,0
T879,2025-01-04 00:04:00,C01784,M0078,27.65,0
T8910,2025-01-04 00:11:00,C01853,M0180,3.03,0
T2072,2025-01-04 00:38:00,C01356,M0042,5.41,0
T6328,2025-01-04 00:48:00,C00505,M0152,39.59,0
T3013,2025-01-04 00:58:00,C01590,M0186,23.49,0
T6856,2025-01-04 00:59:00,C01781,M0330,10.87,0
T8211,2025-01-04 01:01:00,C01908,M0030,55.39,0
T8759,2025-01-04 01:29:00,C00793,M0332,28.89,0
T1171,2025-01-04 01:45:00,C01727,M0488,47.53,0
T3617,2025-01-04 01:46:00,C00570,M0045,7.53,0
T801,2025-01-04 01:52:00,C00778,M0031,17.98,0
T4344,2025-01-04 01:54:00,C01019,M0184,68.14,0
T2165,2025-01-04 01:57:00,C00550,M0356,8.76,0
T4177,2025-01-04 02:18:00,C01765,M0006,12.44,0
T1896,2025-01-04 02:30:00,C00362,M0186,8.65,0
T9429,2025-01-04 02:37:00,C01142,M0083,41.61,0
T9817,2025-01-04 02:42:00,C00827,M0455,74.64,0
T2928,2025-01-04 02:53:00,C00289,M0176,24.1,0
T1410,2025-01-04 02:54:00,C01663,M0244,26.06,0
T246,2025-01-04 02:59:00,C01100,M0393,6.42,1
T9423,2025-01-04 03:07:00,C00781,M0269,12.58,0
T9649,2025-01-04 03:12:00,C00998,M0164,70.5,0
T4598,2025-01-04 03:29:00,C01576,M0403,11.08,0
T8057,2025-01-04 03:32:00,C01876,M0228,43.42,0
T9953,2025-01-04 03:35:00,C00127,M0143,5.29,0
T7419,2025-01-04 03:51:00,C00467,M0011,44.68,0
T5168,2025-01-04 03:52:00,C00105,M0363,24.92,0
T6265,2025-01-04 04:07:00,C00045,M0094,20.87,0
T4927,2025-01-04 04:07:00,C00784,M0222,103.4,0
T8227,2025-01-04 04:21:00,C01131,M0199,46.19,0
T6557,2025-01-04 04:22:00,C01123,M0135,7.23,0
T5979,2025-01-04 04:43:00,C01732,M0355,38.14,0
T445,2025-01-04 04:51:00,C01906,M0428,10.25,0
T9565,2025-01-04 04:51:00,C00060,M0272,5.69,0
T816,2025-01-04 05:01:00,C00669,M0130,6.43,0
T5087,2025-01-04 05:01:00,C01829,M0324,7.47,0
T4605,2025-01-04 05:07:00,C00870,M0251,11.16,0
T837,2025-01-04 05:12:00,C00771,M0334,67.22,0
T5617,2025-01-04 05:13:00,C01547,M0194,7.56,0
T1813,2025-01-04 05:28:00,C01429,M0099,11.29,0
T3044,2025-01-04 05:28:00,C01197,M0375,11.89,0
T8137,2025-01-04 05:35:00,C01946,M0358,6.94,0
T5337,2025-01-04 05:55:00,C00524,M0058,15.63,0
T8921,2025-01-04 05:57:00,C01617,M0387,37.75,0
T5261,2025-01-04 06:06:00,C01469,M0331,6.92,0
T9829,2025-01-04 06:15:00,C00999,M0486,6.06,0
T8005,2025-01-04 06:20:00,C00730,M0136,54.08,0
T1780,2025-01-04 06:23:00,C01596,M0286,16.11,0
T9584,2025-01-04 06:45:00,C00533,M0438,26.14,0
T9289,2025-01-04 06:45:00,C01756,M0310,14.74,0
T584,2025-01-04 07:08:00,C00727,M0013,47.3,0
T1090,2025-01-04 07:17:00,C01231,M0351,42.75,0
T5915,2025-01-04 07:18:00,C00497,M0161,6.66,0
T1967,2025-01-04 07:20:00,C01860,M0196,46.42,0
T6796,2025-01-04 07:23:00,C01796,M0492,58.55,0
T4966,2025-01-04 07:25:00,C00767,M0232,4.21,0
T8214,2025-01-04 07:42:00,C01387,M0211,101.32,0
T7953,2025-01-04 07:52:00,C01126,M0231,9.61,0
T2295,2025-01-04 07:58:00,C01481,M0314,2.85,0
T693,2025-01-04 08:09:00,C00444,M0127,12.62,0
T6468,2025-01-04 08:23:00,C01171,M0176,37.75,0
T5123,2025-01-04 08:27:00,C01178,M0323,29.81,0
T638,2025-01-04 08:35:00,C00234,M0292,21.37,0
T5581,2025-01-04 08:37:00,C00973,M0449,86.83,0
T1263,2025-01-04 08:53:00,C01274,M0167,41.44,0
T7768,2025-01-04 09:26:00,C01032,M0033,28.48,0
T4455,2025-01-04 09:26:00,C01070,M0396,69.96,0
T2143,2025-01-04 09:35:00,C01872,M0240,25.93,0
T6263,2025-01-04 09:37:00,C01323,M0097,13.03,0
T5260,2025-01-04 10:02:00,C00395,M0380,46.17,0
T9066,2025-01-04 10:02:00,C00121,M0446,21.04,0
T6134,2025-01-04 10:02:00,C00369,M0131,54.19,0
T8058,2025-01-04 10:04:00,C01835,M0395,30.76,0
T5301,2025-01-04 10:06:00,C00266,M0394,50.26,0
T8818,2025-01-04 10:24:00,C00564,M0164,21.37,0
T9126,2025-01-04 10:27:00,C00510,M0048,4.05,0
T6904,2025-01-04 10:31:00,C01967,M0208,66.89,0
T3779,2025-01-04 10:36:00,C00613,M0293,14.43,0
T3749,2025-01-04 10:47:00,C00005,M0307,25.74,0
T3987,2025-01-04 11:06:00,C01216,M0135,4.69,0
T4920,2025-01-04 11:12:00,C01306,M0153,47.57,0
T6603,2025-01-04 11:14:00,C01235,M0203,26.21,0
T4346,2025-01-04 11:14:00,C01284,M0363,8.1,0
T4621,2025-01-04 11:41:00,C00589,M0441,21.26,0
T6033,2025-01-04 11:53:00,C01369,M0013,13.82,0
T5685,2025-01-04 11:57:00,C01911,M0434,9.87,0
T4136,2025-01-04 11:59:00,C00013,M0394,32.42,0
T7909,2025-01-04 12:17:00,C00663,M0297,28.07,0
T5463,2025-01-04 12:20:00,C00680,M0242,95.6,0
T8619,2025-01-04 12:22:00,C01988,M0490,20.75,0
T2916,2025-01-04 12:35:00,C00446,M0006,4.8,0
T7500,2025-01-04 12:37:00,C01946,M0378,20.05,0
T1556,2025-01-04 12:44:00,C00609,M0062,37.24,0
T4209,2025-01-04 13:03:00,C01167,M0302,110.9,0
T2596,2025-01-04 13:05:00,C00647,M0068,30.21,0
T1659,2025-01-04 13:09:00,C00207,M0362,235.45,0
T2491,2025-01-04 13:10:00,C01963,M0261,10.0,0
T819,2025-01-04 13:22:00,C01674,M0064,30.87,0
T4316,2025-01-04 13:26:00,C00915,M0191,2.98,0
T818,2025-01-04 13:26:00,C01897,M0279,75.15,0
T3893,2025-01-04 13:41:00,C00800,M0410,122.51,0
T8269,2025-01-04 13:41:00,C00483,M0097,71.02,1
T7549,2025-01-04 13:47:00,C00730,M0390,100.31,0
T8510,2025-01-04 13:53:00,C01431,M0000,34.46,0
T9614,2025-01-04 14:07:00,C00339,M0492,7.25,0
T7917,2025-01-04 14:28:00,C00287,M0396,13.51,0
T8908,2025-01-04 14:30:00,C01002,M0223,11.56,0
T9442,2025-01-04 14:32:00,C00038,M0433,79.54,0
T5425,2025-01-04 14:37:00,C01191,M0179,27.94,0
T9907,2025-01-04 14:46:00,C00919,M0389,13.34,0
T5702,2025-01-04 14:49:00,C01277,M0422,49.08,0
T4610,2025-01-04 14:53:00,C01790,M0355,41.46,0
T4565,2025-01-04 15:12:00,C00790,M0138,8.72,0
T401,2025-01-04 15:17:00,C01276,M0435,27.92,0
T795,2025-01-04 15:20:00,C01118,M0193,28.19,0
T9827,2025-01-04 15:21:00,C00041,M0318,159.58,1
T5440,2025-01-04 15:27:00,C00925,M0475,4.85,0
T2110,2025-01-04 15:29:00,C01490,M0139,7.33,0
T91,2025-01-04 15:38:00,C00225,M0493,9.76,0
T6377,2025-01-04 15:49:00,C01286,M0411,13.73,0
T4153,2025-01-04 16:03:00,C00494,M0120,47.18,0
T918,2025-01-04 16:07:00,C01854,M0364,8.07,0
T9204,2025-01-04 16:15:00,C01208,M0386,7.37,0
T18,2025-01-04 16:31:00,C00688,M0017,17.62,0
T5126,2025-01-04 16:33:00,C00626,M0160,74.84,0
T8773,2025-01-04 16:42:00,C01706,M0275,31.57,0
T2630,2025-01-04 17:07:00,C01189,M0105,13.17,0
T3515,2025-01-04 17:15:00,C00519,M0260,20.64,0
T5086,2025-01-04 17:28:00,C00103,M0173,3.42,0
T9166,2025-01-04 17:47:00,C01345,M0262,7.35,0
T983,2025-01-04 18:08:00,C00096,M0130,5.68,0
T8600,2025-01-04 18:09:00,C01107,M0272,17.48,0
T3022,2025-01-04 18:10:00,C01964,M0175,48.27,0
T938,2025-01-04 18:15:00,C00762,M0309,53.37,0
T7690,2025-01-04 18:19:00,C01189,M0472,20.24,0
T7988,2025-01-04 18:24:00,C01960,M0109,22.02,0
T8742,2025-01-04 18:35:00,C01854,M0357,77.3,0
T2356,2025-01-04 18:39:00,C00790,M0046,26.0,0
T3705,2025-01-04 18:51:00,C00996,M0457,10.12,0
T5050,2025-01-04 18:54:00,C01784,M0009,12.94,0
T3042,2025-01-04 19:03:00,C00307,M0408,26.13,0
T2543,2025-01-04 19:09:00,C00112,M0194,27.36,0
T7155,2025-01-04 19:10:00,C00482,M0464,35.47,0
T3039,2025-01-04 19:22:00,C01723,M0226,29.8,0
T532,2025-01-04 19:26:00,C01391,M0118,17.26,0
T7196,2025-01-04 19:35:00,C00626,M0153,132.07,0
T3235,2025-01-04 19:38:00,C00155,M0174,41.51,0
T6599,2025-01-04 19:39:00,C00957,M0353,29.23,0
T5778,2025-01-04 19:55:00,C01678,M0354,21.32,0
T4262,2025-01-04 20:00:00,C01227,M0019,5.23,0
T6391,2025-01-04 20:09:00,C01732,M0236,11.21,0
T162,2025-01-04 20:10:00,C00265,M0324,119.65,0
T8369,2025-01-04 20:14:00,C00256,M0058,78.46,0
T253,2025-01-04 20:19:00,C00623,M0211,28.32,0
T2281,2025-01-04 20:22:00,C01986,M0274,31.14,0
T5409,2025-01-04 20:23:00,C00609,M0246,6.51,1
T7801,2025-01-04 20:24:00,C01806,M0243,11.67,1
T759,2025-01-04 20:49:00,C01972,M0398,28.44,0
T3482,2025-01-04 20:51:00,C00875,M0187,37.58,0
T5444,2025-01-04 20:53:00,C01314,M0011,31.05,0
T8752,2025-01-04 20:54:00,C00813,M0426,2.84,0
T7507,2025-01-04 20:57:00,C01364,M0290,43.29,0
T6262,2025-01-04 21:03:00,C01868,M0087,40.16,0
T6098,2025-01-04 21:06:00,C01327,M0079,37.25,0
T5538,2025-01-04 21:14:00,C00998,M0113,3.53,0
T6201,2025-01-04 21:16:00,C00358,M0003,12.01,0
T294,2025-01-04 21:20:00,C00606,M0071,6.53,1
T5731,2025-01-04 21:26:00,C01086,M0147,25.9,0
T8229,2025-01-04 21:29:00,C00915,M0430,37.08,0
T4296,2025-01-04 21:38:00,C00628,M0413,14.37,0
T5966,2025-01-04 21:42:00,C01877,M0158,16.33,0
T8668,2025-01-04 21:42:00,C01230,M0010,7.29,0
T1614,2025-01-04 21:46:00,C00668,M0457,4.79,0
T6889,2025-01-04 21:49:00,C00517,M0457,56.46,0
T6813,2025-01-04 21:56:00,C00347,M0005,4.3,0
T1643,2025-01-04 22:15:00,C01732,M0106,27.26,0
T2191,2025-01-04 22:16:00,C01621,M0104,10.97,0
T7255,2025-01-04 22:26:00,C00661,M0138,2.41,0
T4184,2025-01-04 22:28:00,C01029,M0074,5.89,0
T5234,2025-01-04 22:55:00,C00758,M0116,9.32,0
T4937,2025-01-04 22:58:00,C01932,M0008,7.8,0
T1926,2025-01-04 23:04:00,C01283,M0080,41.07,0
T650,2025-01-04 23:13:00,C00412,M0081,10.54,0
T3754,2025-01-04 23:22:00,C01456,M0396,25.62,0
T5891,2025-01-04 23:30:00,C01766,M0018,2.93,0
T4557,2025-01-04 23:41:00,C00568,M0195,8.66,0
T3189,2025-01-04 23:44:00,C01483,M0460,5.74,0
T4650,2025-01-04 23:50:00,C00375,M0137,22.0,0
T8717,2025-01-04 23:52:00,C00066,M0166,38.17,0
T2714,2025-01-05 00:14:00,C01160,M0023,58.36,0
T1631,2025-01-05 00:16:00,C00730,M0140,24.99,0
T2150,2025-01-05 00:22:00,C00332,M0321,8.85,0
T3481,2025-01-05 00:33:00,C00698,M0142,1.4,0
T7923,2025-01-05 00:36:00,C01041,M0202,77.23,0
T6432,2025-01-05 00:41:00,C00475,M0406,41.76,0
T341,2025-01-05 00:41:00,C01093,M0030,15.07,0
T6817,2025-01-05 00:52:00,C01294,M0227,37.49,0
T9447,2025-01-05 01:09:00,C00942,M0059,18.6,0
T3503,2025-01-05 01:22:00,C00564,M0039,92.54,0
T3346,2025-01-05 01:25:00,C01577,M0237,36.82,0
T5658,2025-01-05 01:47:00,C00301,M0311,11.77,0
T5258,2025-01-05 01:57:00,C01497,M0304,28.39,0
T287,2025-01-05 02:15:00,C01859,M0270,9.52,0
T5024,2025-01-05 02:18:00,C00955,M0413,9.52,0
T9759,2025-01-05 02:19:00,C00653,M0219,1.67,0
T2197,2025-01-05 02:21:00,C00107,M0003,32.86,0
T2784,2025-01-05 02:26:00,C01144,M0060,8.18,0
T9272,2025-01-05 02:32:00,C00990,M0119,40.56,0
T9999,2025-01-05 02:34:00,C00227,M0260,76.5,0
T2455,2025-01-05 02:46:00,C01526,M0079,1.99,0
T3665,2025-01-05 02:59:00,C01827,M0451,6.84,0
T393,2025-01-05 03:09:00,C01063,M0122,8.91,0
T941,2025-01-05 03:11:00,C01975,M0274,2.36,0
T8032,2025-01-05 03:32:00,C01048,M0208,11.47,0
T5924,2025-01-05 03:34:00,C00042,M0365,62.79,0
T2382,2025-01-05 03:38:00,C01116,M0246,4.0,0
T8089,2025-01-05 03:53:00,C01400,M0131,49.01,0
T2529,2025-01-05 03:57:00,C01412,M0046,6.38,0
T6022,2025-01-05 04:08:00,C01134,M0126,8.76,0
T1997,2025-01-05 04:12:00,C01289,M0135,5.99,0
T3121,2025-01-05 04:31:00,C00228,M0166,9.14,0
T7682,2025-01-05 04:41:00,C01000,M0370,127.1,0
T6226,2025-01-05 04:54:00,C00871,M0281,0.77,0
T7601,2025-01-05 05:13:00,C00332,M0175,65.79,0
T5031,2025-01-05 05:18:00,C01300,M0357,18.14,0
T6322,2025-01-05 05:20:00,C01445,M0364,5.53,0
T9769,2025-01-05 05:23:00,C00668,M0211,33.95,0
T5715,2025-01-05 05:29:00,C00835,M0346,23.51,0
T769,2025-01-05 05:30:00,C01864,M0309,15.43,0
T318,2025-01-05 05:42:00,C00883,M0198,6.67,0
T7171,2025-01-05 06:10:00,C01428,M0029,7.1,0
T5443,2025-01-05 06:15:00,C01766,M0424,19.26,0
T3323,2025-01-05 06:22:00,C01583,M0039,3.5,0
T1170,2025-01-05 06:30:00,C01718,M0313,3.07,0
T1672,2025-01-05 06:34:00,C01004,M0091,5.7,0
T3606,2025-01-05 06:35:00,C01156,M0134,32.83,0
T839,2025-01-05 06:48:00,C01676,M0046,5.09,0
T2319,2025-01-05 06:52:00,C00588,M0443,6.82,0
T6003,2025-01-05 07:11:00,C01873,M0339,88.71,0
T6131,2025-01-05 07:41:00,C00858,M0364,22.19,0
T834,2025-01-05 07:49:00,C00641,M0425,28.9,0
T764,2025-01-05 08:14:00,C00298,M0397,34.64,0
T8693,2025-01-05 08:16:00,C00133,M0293,10.44,0
T2545,2025-01-05 08:16:00,C00361,M0067,132.83,0
T4,2025-01-05 08:25:00,C00207,M0211,59.0,0
T8397,2025-01-05 08:33:00,C00747,M0097,123.65,0
T1837,2025-01-05 08:36:00,C00178,M0195,40.5,0
T247,2025-01-05 08:55:00,C01741,M0373,16.31,0
T2663,2025-01-05 09:04:00,C01723,M0237,28.46,0
T4958,2025-01-05 09:05:00,C01038,M0370,8.41,0
T3217,2025-01-05 09:44:00,C00823,M0303,14.81,0
T5312,2025-01-05 10:04:00,C01059,M0157,57.37,0
T1698,2025-01-05 10:08:00,C00448,M0118,16.82,0
T844,2025-01-05 10:11:00,C00127,M0145,11.56,0
T8622,2025-01-05 10:12:00,C00187,M0422,15.38,0
T7146,2025-01-05 10:18:00,C00706,M0457,10.4,0
T2574,2025-01-05 10:37:00,C01896,M0148,18.18,0
T2247,2025-01-05 10:46:00,C00012,M0144,87.09,0
T2844,2025-01-05 10:56:00,C01340,M0360,13.65,0
T2022,2025-01-05 11:21:00,C00485,M0301,8.86,0
T6598,2025-01-05 11:27:00,C00347,M0354,77.35,0
T9276,2025-01-05 11:29:00,C00839,M0342,12.98,0
T6219,2025-01-05 11:29:00,C01916,M0053,26.36,0
T8975,2025-01-05 11:38:00,C00037,M0001,40.82,0
T6348,2025-01-05 11:44:00,C01987,M0225,33.19,0
T895,2025-01-05 11:49:00,C01215,M0222,6.29,1
T5801,2025-01-05 11:50:00,C00384,M0277,30.63,0
T1962,2025-01-05 11:51:00,C01334,M0292,3.95,0
T9371,2025-01-05 11:55:00,C01954,M0086,83.5,0
T4370,2025-01-05 11:56:00,C01080,M0077,5.69,0
T4964,2025-01-05 12:31:00,C01264,M0041,54.07,0
T7158,2025-01-05 12:43:00,C01597,M0349,10.03,0
T2767,2025-01-05 12:50:00,C00783,M0269,10.65,0
T5703,2025-01-05 12:53:00,C01498,M0404,22.57,0
T9431,2025-01-05 12:53:00,C00314,M0070,36.1,0
T1589,2025-01-05 13:00:00,C01042,M0043,6.4,0
T2277,2025-01-05 13:08:00,C00831,M0033,25.9,0
T1884,2025-01-05 13:30:00,C00549,M0282,36.07,0
T2981,2025-01-05 13:41:00,C01190,M0183,27.47,0
T4743,2025-01-05 13:47:00,C01060,M0057,49.83,0
T2662,2025-01-05 13:48:00,C01251,M0132,33.2,1
T4975,2025-01-05 13:49:00,C01888,M0261,12.54,0
T9806,2025-01-05 14:10:00,C01689,M0413,134.89,0
T3850,2025-01-05 14:14:00,C00187,M0416,9.23,0
T2774,2025-01-05 14:29:00,C01191,M0279,21.68,0
T5480,2025-01-05 14:38:00,C01826,M0172,14.72,0
T1883,2025-01-05 14:38:00,C01827,M0278,21.54,0
T1361,2025-01-05 14:40:00,C00094,M0086,214.16,0
T2519,2025-01-05 14:43:00,C01404,M0303,29.94,0
T4532,2025-01-05 14:44:00,C00079,M0352,29.21,0
T1124,2025-01-05 14:45:00,C01057,M0349,22.52,0
T351,2025-01-05 14:55:00,C00187,M0475,31.39,0
T2753,2025-01-05 15:50:00,C01707,M0195,30.57,0
T3011,2025-01-05 15:56:00,C00954,M0419,6.75,0
T2184,2025-01-05 16:01:00,C00979,M0455,3.88,0
T6758,2025-01-05 16:07:00,C00683,M0264,26.97,0
T1340,2025-01-05 16:17:00,C00459,M0289,29.95,0
T7199,2025-01-05 16:23:00,C00274,M0094,4.76,0
T7846,2025-01-05 16:29:00,C00820,M0224,13.9,0
T9017,2025-01-05 16:52:00,C01529,M0006,20.1,0
T5952,2025-01-05 16:52:00,C01442,M0319,42.98,0
T157,2025-01-05 16:56:00,C00088,M0476,14.74,0
T9990,2025-01-05 17:00:00,C00299,M0288,9.27,0
T5222,2025-01-05 17:02:00,C01857,M0324,8.33,0
T1080,2025-01-05 17:03:00,C00341,M0111,52.43,0
T7795,2025-01-05 17:09:00,C00860,M0381,59.19,0
T9118,2025-01-05 17:11:00,C00792,M0297,20.26,0
T7844,2025-01-05 17:14:00,C01447,M0437,20.74,0
T3027,2025-01-05 17:16:00,C01290,M0199,10.38,0
T547,2025-01-05 17:21:00,C00696,M0219,4.04,0
T9879,2025-01-05 17:26:00,C01631,M0004,25.17,0
T2938,2025-01-05 17:36:00,C01381,M0288,92.18,0
T2722,2025-01-05 17:43:00,C00579,M0229,38.57,0
T5546,2025-01-05 17:48:00,C01763,M0198,6.57,0
T8890,2025-01-05 18:09:00,C00829,M0265,16.01,0
T2742,2025-01-05 18:12:00,C00216,M0396,19.53,0
T8977,2025-01-05 18:13:00,C01591,M0393,11.99,0
T4445,2025-01-05 18:19:00,C01009,M0110,16.19,0
T8654,2025-01-05 18:21:00,C00376,M0295,48.93,0
T7749,2025-01-05 18:22:00,C00969,M0265,2.85,0
T5876,2025-01-05 18:29:00,C00519,M0276,91.73,0
T281,2025-01-05 18:53:00,C01206,M0273,21.23,0
T8443,2025-01-05 18:55:00,C01499,M0160,19.42,0
T4777,2025-01-05 19:01:00,C01629,M0188,8.84,1
T120,2025-01-05 19:10:00,C00885,M0307,31.71,0
T2376,2025-01-05 19:10:00,C01729,M0466,14.6,0
T6394,2025-01-05 19:37:00,C00915,M0297,11.01,0
T739,2025-01-05 19:41:00,C01756,M0441,25.14,0
T736,2025-01-05 19:49:00,C00189,M0375,101.55,0
T1299,2025-01-05 20:00:00,C00898,M0113,53.43,0
T4252,2025-01-05 20:08:00,C01188,M0208,17.47,0
T671,2025-01-05 20:10:00,C00881,M0307,50.41,0
T2760,2025-01-05 20:11:00,C01948,M0342,11.11,0
T2369,2025-01-05 20:19:00,C00761,M0322,17.87,0
T6935,2025-01-05 20:37:00,C00244,M0411,189.48,0
T3651,2025-01-05 20:46:00,C00278,M0225,14.39,0
T5620,2025-01-05 20:48:00,C00108,M0346,18.13,0
T3456,2025-01-05 20:56:00,C00217,M0212,22.51,0
T8662,2025-01-05 21:45:00,C01010,M0357,36.53,0
T3192,2025-01-05 21:49:00,C00521,M0374,45.72,0
T1194,2025-01-05 22:03:00,C01828,M0003,24.93,0
T9081,2025-01-05 22:06:00,C00016,M0049,7.47,1
T2329,2025-01-05 22:19:00,C00565,M0111,287.15,0
T623,2025-01-05 22:34:00,C00982,M0003,40.11,0
T5545,2025-01-05 22:50:00,C00279,M0046,283.98,0
T5365,2025-01-05 22:55:00,C00335,M0365,34.92,0
T1999,2025-01-05 23:11:00,C01515,M0378,17.21,0
T7342,2025-01-05 23:30:00,C00689,M0479,87.42,0
T5446,2025-01-05 23:49:00,C01184,M0487,15.32,0
T3430,2025-01-05 23:50:00,C00302,M0197,3.61,0
T7117,2025-01-05 23:54:00,C01282,M0107,5.18,0
T5704,2025-01-06 00:11:00,C00846,M0438,22.57,0
T8497,2025-01-06 00:13:00,C00510,M0360,6.43,0
T3890,2025-01-06 00:14:00,C01626,M0405,12.25,0
T9248,2025-01-06 00:19:00,C01332,M0097,62.66,0
T2046,2025-01-06 00:27:00,C01945,M0278,100.81,0
T8688,2025-01-06 00:33:00,C01662,M0036,65.43,0
T5841,2025-01-06 00:35:00,C00428,M0442,6.9,0
T2752,2025-01-06 00:39:00,C00434,M0257,21.63,0
T709,2025-01-06 00:39:00,C00684,M0038,31.16,0
T8621,2025-01-06 00:44:00,C00006,M0307,25.06,0
T3926,2025-01-06 01:03:00,C00212,M0192,93.92,0
T7667,2025-01-06 01:05:00,C00496,M0069,8.06,0
T1461,2025-01-06 01:27:00,C01940,M0282,75.87,0
T3378,2025-01-06 01:35:00,C01124,M0060,11.46,0
T4200,2025-01-06 01:36:00,C01645,M0224,28.08,0
T9150,2025-01-06 01:50:00,C00395,M0411,40.42,0
T1504,2025-01-06 01:54:00,C00820,M0407,8.58,0
T9822,2025-01-06 02:18:00,C01026,M0059,10.04,0
T2664,2025-01-06 02:25:00,C01848,M0014,21.26,0
T5005,2025-01-06 02:27:00,C00855,M0142,5.78,0
T5989,2025-01-06 02:29:00,C01192,M0187,17.19,0
T4191,2025-01-06 02:32:00,C00394,M0183,6.1,0
T5681,2025-01-06 02:34:00,C00068,M0026,99.8,1
T498,2025-01-06 02:37:00,C01741,M0076,39.15,0
